year,region,pathway,total_capacity_mt_yr,new_capacity_mt_yr,expansion_triggered,solver_status,npv_cost_usd_m
2034,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2034,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2034,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2034,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2034,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2034,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2034,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2034,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2034,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2034,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2035,EU,HEFA,0.444,0.0,True,infeasible,0.0
2035,EU,ATJ,1.624,0.0,True,infeasible,0.0
2035,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2035,EU,PtL,10.1729,0.0,True,infeasible,0.0
2035,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2035,US,HEFA,0.5233,0.0,True,infeasible,0.0
2035,US,ATJ,2.436,0.0,True,infeasible,0.0
2035,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2035,US,PtL,4.848,0.0,True,infeasible,0.0
2035,US,Co-processing,1.015,0.0,True,infeasible,0.0
2035,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2035,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2035,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2035,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2035,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2035,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2035,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2035,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2035,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2035,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2035,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2035,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2035,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2035,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2035,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2036,EU,HEFA,0.444,0.0,True,infeasible,0.0
2036,EU,ATJ,1.624,0.0,True,infeasible,0.0
2036,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2036,EU,PtL,10.1729,0.0,True,infeasible,0.0
2036,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2036,US,HEFA,0.5233,0.0,True,infeasible,0.0
2036,US,ATJ,2.436,0.0,True,infeasible,0.0
2036,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2036,US,PtL,4.848,0.0,True,infeasible,0.0
2036,US,Co-processing,1.015,0.0,True,infeasible,0.0
2036,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2036,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2036,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2036,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2036,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2036,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2036,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2036,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2036,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2036,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2036,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2036,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2036,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2036,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2036,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2037,EU,HEFA,0.444,0.0,True,infeasible,0.0
2037,EU,ATJ,1.624,0.0,True,infeasible,0.0
2037,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2037,EU,PtL,10.1729,0.0,True,infeasible,0.0
2037,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2037,US,HEFA,0.5233,0.0,True,infeasible,0.0
2037,US,ATJ,2.436,0.0,True,infeasible,0.0
2037,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2037,US,PtL,4.848,0.0,True,infeasible,0.0
2037,US,Co-processing,1.015,0.0,True,infeasible,0.0
2037,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2037,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2037,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2037,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2037,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2037,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2037,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2037,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2037,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2037,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2037,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2037,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2037,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2037,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2037,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2038,EU,HEFA,0.444,0.0,True,infeasible,0.0
2038,EU,ATJ,1.624,0.0,True,infeasible,0.0
2038,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2038,EU,PtL,10.1729,0.0,True,infeasible,0.0
2038,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2038,US,HEFA,0.5233,0.0,True,infeasible,0.0
2038,US,ATJ,2.436,0.0,True,infeasible,0.0
2038,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2038,US,PtL,4.848,0.0,True,infeasible,0.0
2038,US,Co-processing,1.015,0.0,True,infeasible,0.0
2038,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2038,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2038,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2038,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2038,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2038,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2038,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2038,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2038,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2038,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2038,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2038,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2038,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2038,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2038,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2039,EU,HEFA,0.444,0.0,True,infeasible,0.0
2039,EU,ATJ,1.624,0.0,True,infeasible,0.0
2039,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2039,EU,PtL,10.1729,0.0,True,infeasible,0.0
2039,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2039,US,HEFA,0.5233,0.0,True,infeasible,0.0
2039,US,ATJ,2.436,0.0,True,infeasible,0.0
2039,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2039,US,PtL,4.848,0.0,True,infeasible,0.0
2039,US,Co-processing,1.015,0.0,True,infeasible,0.0
2039,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2039,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2039,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2039,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2039,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2039,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2039,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2039,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2039,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2039,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2039,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2039,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2039,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2039,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2039,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2040,EU,HEFA,0.444,0.0,True,infeasible,0.0
2040,EU,ATJ,1.624,0.0,True,infeasible,0.0
2040,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2040,EU,PtL,10.1729,0.0,True,infeasible,0.0
2040,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2040,US,HEFA,0.5233,0.0,True,infeasible,0.0
2040,US,ATJ,2.436,0.0,True,infeasible,0.0
2040,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2040,US,PtL,4.848,0.0,True,infeasible,0.0
2040,US,Co-processing,1.015,0.0,True,infeasible,0.0
2040,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2040,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2040,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2040,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2040,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2040,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2040,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2040,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2040,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2040,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2040,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2040,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2040,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2040,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2040,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2041,EU,HEFA,0.444,0.0,True,infeasible,0.0
2041,EU,ATJ,1.624,0.0,True,infeasible,0.0
2041,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2041,EU,PtL,10.1729,0.0,True,infeasible,0.0
2041,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2041,US,HEFA,0.5233,0.0,True,infeasible,0.0
2041,US,ATJ,2.436,0.0,True,infeasible,0.0
2041,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2041,US,PtL,4.848,0.0,True,infeasible,0.0
2041,US,Co-processing,1.015,0.0,True,infeasible,0.0
2041,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2041,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2041,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2041,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2041,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2041,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2041,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2041,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2041,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2041,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2041,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2041,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2041,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2041,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2041,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2042,EU,HEFA,0.444,0.0,True,infeasible,0.0
2042,EU,ATJ,1.624,0.0,True,infeasible,0.0
2042,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2042,EU,PtL,10.1729,0.0,True,infeasible,0.0
2042,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2042,US,HEFA,0.5233,0.0,True,infeasible,0.0
2042,US,ATJ,2.436,0.0,True,infeasible,0.0
2042,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2042,US,PtL,4.848,0.0,True,infeasible,0.0
2042,US,Co-processing,1.015,0.0,True,infeasible,0.0
2042,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2042,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2042,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2042,APAC,PtL,3.0498,0.0,True,infeasible,0.0
